#separator:tab
#html:false
#notetype:Portuguese (EP) – Spoken Frequency
#deck:Portuguese::European Portuguese - Spoken - First 5000
#columns:Rank	Lemma_PT	POS_guess	Gloss_EN	Example_PT	Example_EN	Is_MWE	Raw_Freq	Freq_per_million	Tags
#tags column:10
2174	instrução	noun				0	17471	27.461	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2175	anunciar	verb				0	17463	27.448	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2176	biblioteca	noun				0	17455	27.436	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2177	superar	verb				0	17454	27.434	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2178	teatro	noun				0	17449	27.426	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2179	piorar	verb				0	17444	27.418	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2180	propor	unk				0	17428	27.393	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2181	ripar	verb				0	17400	27.349	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2182	amarrar	verb				0	17363	27.291	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2183	pacote	unk				0	17362	27.290	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2184	bateria	noun				0	17360	27.286	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2185	aborrecido	noun				0	17340	27.255	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2186	dama	noun				0	17323	27.228	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2187	ambiente	adj				0	17321	27.225	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2188	demitir	verb				0	17288	27.173	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2189	imperador	noun				0	17287	27.172	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2190	combustível	adj				0	17244	27.104	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2191	inteligência	noun				0	17225	27.074	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2192	reforço	noun				0	17217	27.062	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2193	empregada	noun				0	17214	27.057	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2194	milha	noun				0	17201	27.036	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2195	fortuna	unk				0	17198	27.032	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2196	abaixar	verb				0	17180	27.003	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2197	bicicleta	noun				0	17158	26.969	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2198	praticamente	adv				0	17142	26.944	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
2199	escritor	unk				0	17131	26.926	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2200	jesus cristo	mwe				1	17107	26.889	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
2201	caber	verb				0	17099	26.876	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2202	vingar	verb				0	17095	26.870	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2203	virgem	noun				0	17083	26.851	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2204	sexy	unk				0	17062	26.818	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2205	adolescente	adj				0	17061	26.816	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2206	incidente	adj				0	17059	26.813	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2207	suicidar	verb				0	17043	26.788	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2208	rebelde	noun				0	17040	26.783	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2209	aliança	noun				0	17037	26.779	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2210	motorista	noun				0	17023	26.757	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2211	secção	noun				0	17015	26.744	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2212	espanhol	unk				0	17008	26.733	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2213	trabalhador	noun				0	16998	26.717	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2214	costume	unk				0	16994	26.711	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2215	quantas vezes	mwe				1	16989	26.703	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
2216	bandido	noun				0	16974	26.680	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2217	pirata	noun				0	16974	26.680	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2218	limpeza	noun				0	16958	26.655	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2219	velhote	unk				0	16935	26.618	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2220	conquistar	verb				0	16934	26.617	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2221	internacional	adj				0	16922	26.598	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2222	pizza	noun				0	16916	26.589	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2223	cassete	unk				0	16914	26.585	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2224	portar	verb				0	16905	26.571	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2225	seca	noun				0	16894	26.554	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2226	moda	noun				0	16872	26.519	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2227	lixado	noun				0	16864	26.507	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2228	unir	verb				0	16854	26.491	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2229	assaltar	verb				0	16837	26.464	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2230	lábio	noun				0	16829	26.452	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2231	convite	unk				0	16828	26.450	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2232	lamento imenso	mwe				1	16828	26.450	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
2233	ativar	verb				0	16825	26.445	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2234	símbolo	noun				0	16817	26.433	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2235	congelar	verb				0	16812	26.425	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2236	besta	noun				0	16811	26.423	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2237	inacreditável	adj				0	16810	26.422	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2238	prosseguir	verb				0	16801	26.408	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2239	patrulha	noun				0	16771	26.361	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2240	museu	unk				0	16768	26.356	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2241	aplicar	verb				0	16760	26.343	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2242	escudo	adj				0	16758	26.340	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2243	encerrar	verb				0	16730	26.296	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2244	conjunto	noun				0	16725	26.288	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2245	lançamento	noun				0	16704	26.255	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2246	precioso	adj				0	16676	26.211	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2247	mo	unk				0	16666	26.196	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2248	despedida	noun				0	16657	26.181	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2249	parado	noun				0	16643	26.159	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2250	clínica	adj				0	16624	26.130	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2251	perdido	noun				0	16622	26.126	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2252	torturar	verb				0	16608	26.104	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2253	técnica	adj				0	16593	26.081	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2254	maricas	unk				0	16584	26.067	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2255	x	unk				0	16583	26.065	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2256	pau	unk				0	16569	26.043	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
2257	preferido	noun				0	16557	26.024	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2258	meia hora	mwe				1	16546	26.007	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
2259	esquina	adj				0	16543	26.002	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2260	asneira	noun				0	16528	25.979	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2261	frequência	noun				0	16523	25.971	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2262	compensar	verb				0	16521	25.968	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2263	recado	noun				0	16520	25.966	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2264	produção	noun				0	16507	25.946	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2265	metal	adj				0	16506	25.944	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2266	espacial	adj				0	16478	25.900	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2267	somente	adv				0	16460	25.872	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
2268	arranjo	noun				0	16454	25.862	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2269	conferência	noun				0	16437	25.836	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2270	depósito	noun				0	16423	25.814	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2271	comissão	noun				0	16417	25.804	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2272	comercial	adj				0	16416	25.803	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2273	divórcio	noun				0	16392	25.765	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2274	acelerar	verb				0	16361	25.716	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2275	nossas vidas	mwe				1	16352	25.702	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
2276	conceder	verb				0	16349	25.697	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2277	sobrevivente	adj				0	16349	25.697	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
2278	proibir	verb				0	16341	25.685	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
2279	amarelo	noun				0	16327	25.663	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2280	palácio	noun				0	16314	25.642	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2281	quilo	noun				0	16309	25.634	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2282	reputação	noun				0	16276	25.583	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
2283	recomendar	verb				0	16273	25.578	freq::2001-2500 freq500::2001-2500 freq1000::2001-3000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
