#separator:tab
#html:false
#notetype:Portuguese (EP) – Spoken Frequency
#deck:Portuguese::European Portuguese - Spoken - 5001 to 10000
#columns:Rank	Lemma_PT	POS_guess	Gloss_EN	Example_PT	Example_EN	Is_MWE	Raw_Freq	Freq_per_million	Tags
#tags column:10
7612	boys	unk				0	2397	3.842	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7613	galdério	noun				0	2397	3.842	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7614	pulmonar	verb				0	2397	3.842	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7615	set	unk				0	2397	3.842	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7616	esponjar	verb				0	2396	3.840	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7617	racial	adj				0	2396	3.840	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7618	rebolar	verb				0	2395	3.839	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7619	soprano	adj				0	2395	3.839	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7620	mauzão	noun				0	2392	3.834	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7621	balanço	noun				0	2391	3.832	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7622	refletir	verb				0	2391	3.832	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7623	gentilmente	adv				0	2390	3.831	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
7624	inseto	noun				0	2390	3.831	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7625	matriz	unk				0	2389	3.829	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7626	nero	noun				0	2389	3.829	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7627	contestar	verb				0	2388	3.827	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7628	vigor	unk				0	2388	3.827	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7629	belga	noun				0	2386	3.824	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7630	detectado	noun				0	2385	3.823	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7631	fischer	verb				0	2385	3.823	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7632	incendiário	noun				0	2385	3.823	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7633	levanto	noun				0	2385	3.823	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7634	desabar	verb				0	2384	3.821	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7635	esquivar	verb				0	2384	3.821	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7636	sérvio	noun				0	2384	3.821	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7637	conquistador	noun				0	2382	3.818	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7638	correspondente	adj				0	2382	3.818	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7639	espectáculos	unk				0	2382	3.818	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7640	mutilar	verb				0	2382	3.818	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7641	planeado	noun				0	2382	3.818	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7642	canhoto	noun				0	2381	3.816	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7643	trocado	noun				0	2381	3.816	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7644	pa	unk				0	2380	3.815	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7645	procuradoria	noun				0	2380	3.815	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7646	sarcasmo	noun				0	2380	3.815	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7647	superstição	noun				0	2380	3.815	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7648	turístico	adj				0	2379	3.813	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7649	donativo	noun				0	2378	3.811	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7650	dorido	noun				0	2378	3.811	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7651	existente	adj				0	2378	3.811	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7652	fanny	unk				0	2378	3.811	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7653	xeque	unk				0	2378	3.811	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7654	capturado	noun				0	2377	3.810	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7655	coágulo	noun				0	2377	3.810	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7656	corujar	verb				0	2376	3.808	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7657	culinário	noun				0	2375	3.807	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7658	directos	unk				0	2375	3.807	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7659	ditador	noun				0	2375	3.807	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7660	fitzgerald	unk				0	2375	3.807	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7661	interagir	verb				0	2375	3.807	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7662	xangai	unk				0	2375	3.807	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7663	especificar	verb				0	2374	3.805	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7664	philippe	unk				0	2374	3.805	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7665	posar	verb				0	2374	3.805	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7666	gorducho	noun				0	2372	3.802	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7667	burocracia	noun				0	2371	3.800	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7668	ferry	unk				0	2371	3.800	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7669	preconceito	noun				0	2371	3.800	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7670	rafe	unk				0	2371	3.800	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7671	entäo	unk				0	2370	3.799	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7672	proporção	noun				0	2370	3.799	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7673	subsídio	noun				0	2369	3.797	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7674	margarita	noun				0	2367	3.794	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7675	geórgia	noun				0	2366	3.792	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7676	ruir	verb				0	2366	3.792	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7677	pegado	noun				0	2365	3.791	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7678	perfuração	noun				0	2365	3.791	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7679	assinalar	verb				0	2363	3.787	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7680	moda antiga	mwe				1	2363	3.787	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
7681	assobiar	verb				0	2362	3.786	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7682	nabo	noun				0	2362	3.786	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7683	central park	mwe				1	2361	3.784	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
7684	porta-voz	unk				0	2361	3.784	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7685	administrativo	noun				0	2360	3.783	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7686	fumador	noun				0	2360	3.783	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7687	hino	adj				0	2358	3.779	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7688	quarterback	unk				0	2358	3.779	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7689	fá-lo-ei	unk				0	2357	3.778	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7690	variável	adj				0	2357	3.778	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7691	media group	mwe				1	2356	3.776	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
7692	cairo	noun				0	2355	3.775	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7693	françois	unk				0	2355	3.775	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7694	propriedade privada	mwe				1	2355	3.775	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
7695	característico	adj				0	2354	3.773	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7696	moca	noun				0	2353	3.771	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7697	corporativo	noun				0	2352	3.770	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7698	hectare	unk				0	2352	3.770	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7699	poker	verb				0	2352	3.770	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7700	entendimento	noun				0	2349	3.765	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7701	receptor	unk				0	2349	3.765	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7702	alfaiate	unk				0	2348	3.763	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7703	inchaço	noun				0	2348	3.763	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7704	castro	noun				0	2346	3.760	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7705	fôr	unk				0	2346	3.760	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7706	saliva	noun				0	2346	3.760	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7707	tremendo	noun				0	2346	3.760	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7708	ambulante	unk				0	2345	3.759	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7709	caloroso	adj				0	2345	3.759	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7710	coleção	noun				0	2345	3.759	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7711	comendo	noun				0	2345	3.759	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7712	páre	unk				0	2345	3.759	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7713	ba	unk				0	2344	3.757	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7714	município	noun				0	2344	3.757	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7715	sucumbir	verb				0	2344	3.757	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7716	desembucha	noun				0	2343	3.755	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7717	disciplinar	verb				0	2343	3.755	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7718	taberna	noun				0	2343	3.755	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7719	descontrolado	noun				0	2342	3.754	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7720	robots	unk				0	2342	3.754	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
7721	delinquente	adj				0	2340	3.751	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
7722	rejeição	noun				0	2339	3.749	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
7723	surfar	verb				0	2339	3.749	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
7724	fêmea	unk				0	2337	3.746	freq::7501-8000 freq500::7501-8000 freq1000::7001-8000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
